22497.90000000, 444.30000000, 
21920.20000000, 380.30000000, 
21802.20000000, 362.80000000, 
21779.90000000, 364.80000000, 
21662.30000000, 363.40000000, 
21970.60000000, 364.20000000, 
21712.90000000, 364.30000000, 
21309.30000000, 363.00000000, 
21485.20000000, 432.40000000, 
21934.30000000, 441.00000000, 
21906.90000000, 413.30000000, 
21734.70000000, 390.10000000, 
22033.90000000, 378.30000000, 
21887.30000000, 366.30000000, 
21678.20000000, 365.30000000, 
21389.70000000, 364.70000000, 
20998.20000000, 364.80000000, 
21627.60000000, 379.50000000, 
21641.60000000, 367.60000000, 
21707.50000000, 373.20000000, 
21727.70000000, 373.20000000, 
21733.90000000, 365.60000000, 
21832.60000000, 363.50000000, 
21663.50000000, 388.30000000, 
21636.70000000, 375.80000000, 
21731.80000000, 375.40000000, 
21700.70000000, 366.20000000, 
21745.40000000, 364.50000000, 
21608.00000000, 364.30000000, 
21724.10000000, 363.50000000, 
21663.80000000, 364.20000000, 
21821.00000000, 364.60000000, 
21631.70000000, 364.10000000, 
21745.90000000, 364.10000000, 
21755.90000000, 364.40000000, 
21715.30000000, 364.40000000, 
21026.90000000, 362.80000000, 
20938.90000000, 363.80000000, 
20934.70000000, 364.90000000, 
20895.10000000, 364.10000000, 
20918.90000000, 364.30000000, 
20966.10000000, 364.10000000, 
21258.10000000, 362.90000000, 
21611.50000000, 363.70000000, 
20890.70000000, 364.20000000, 
20894.00000000, 368.60000000, 
20897.60000000, 365.40000000, 
20901.10000000, 363.10000000, 
20968.80000000, 394.50000000, 
20944.00000000, 367.70000000, 
20891.20000000, 375.30000000, 
20914.00000000, 372.70000000, 
21641.40000000, 377.10000000, 
21631.10000000, 368.80000000, 
20923.80000000, 363.40000000, 
20876.70000000, 364.40000000, 
20965.40000000, 364.40000000, 
20897.90000000, 363.80000000, 
20948.20000000, 364.10000000, 
20992.60000000, 364.60000000, 
22289.00000000, 363.10000000, 
23074.70000000, 363.50000000, 
22373.70000000, 364.20000000, 
21443.60000000, 362.70000000, 
20885.20000000, 363.90000000, 
20917.00000000, 362.60000000, 
20892.20000000, 364.00000000, 
20939.50000000, 371.70000000, 
21094.60000000, 363.20000000, 
20921.60000000, 364.30000000, 
20908.80000000, 364.30000000, 
21020.90000000, 362.60000000, 
20942.00000000, 364.40000000, 
20922.90000000, 537.90000000, 
20899.50000000, 493.10000000, 
20908.90000000, 590.30000000, 
20910.10000000, 501.80000000, 
20909.90000000, 436.30000000, 
20898.10000000, 505.90000000, 
20933.30000000, 516.10000000, 
20915.20000000, 467.00000000, 
21142.70000000, 493.00000000, 
20915.20000000, 485.50000000, 
20921.80000000, 467.30000000, 
20889.80000000, 461.30000000, 
20977.50000000, 653.80000000, 
20912.10000000, 583.20000000, 
20898.20000000, 469.80000000, 
20936.10000000, 480.10000000, 
20920.10000000, 451.80000000, 
20920.50000000, 427.80000000, 
21148.50000000, 473.60000000, 
21403.40000000, 463.20000000, 
21483.40000000, 482.30000000, 
20916.50000000, 474.60000000, 
20915.20000000, 449.80000000, 
20914.40000000, 426.60000000, 
20916.40000000, 396.20000000, 
21305.30000000, 377.20000000, 
20927.60000000, 366.20000000, 
